chipped:arched_green_stained_glass_pillar	limited_pillar	chipped:block/arched_green_stained_glass_pillar	minecraft:block/cube_all	chipped:block/green_stained_glass/arched_green_stained_glass_pillar	chipped:block/green_stained_glass/ctm/arched_green_stained_glass_pillar/0	chipped:block/green_stained_glass/ctm/arched_green_stained_glass_pillar/1	chipped:block/green_stained_glass/ctm/arched_green_stained_glass_pillar/2	chipped:block/green_stained_glass/ctm/arched_green_stained_glass_pillar/3	a7aab4ebae9656efa7c4627e43d1d065a8f9ea4fef680aa8767196cc114bbdb1
chipped:arched_leaded_glass_pane_pillar	pane_pillar	chipped:block/arched_leaded_glass_pane_pillar	minecraft:block/cube_all	chipped:block/glass/arched_leaded_glass_pillar	chipped:block/glass/ctm/arched_leaded_glass_pillar/0	chipped:block/glass/ctm/arched_leaded_glass_pillar/1	chipped:block/glass/ctm/arched_leaded_glass_pillar/2	chipped:block/glass/ctm/arched_leaded_glass_pillar/3	7391d33444c68e19f8dde3081fcef3e8718da9c92d60313b5b172658820b16cc
chipped:arched_leaded_glass_pillar	limited_pillar	chipped:block/arched_leaded_glass_pillar	minecraft:block/cube_all	chipped:block/glass/arched_leaded_glass_pillar	chipped:block/glass/ctm/arched_leaded_glass_pillar/0	chipped:block/glass/ctm/arched_leaded_glass_pillar/1	chipped:block/glass/ctm/arched_leaded_glass_pillar/2	chipped:block/glass/ctm/arched_leaded_glass_pillar/3	7391d33444c68e19f8dde3081fcef3e8718da9c92d60313b5b172658820b16cc
chipped:arched_light_blue_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_light_blue_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/light_blue_stained_glass/arched_light_blue_stained_glass_pillar	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/0	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/1	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/2	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/3	65216ae7309e7d2e031768198d577b3a00d17643570aaa41eb0e445ab9eb336d
chipped:arched_light_blue_stained_glass_pillar	limited_pillar	chipped:block/arched_light_blue_stained_glass_pillar	minecraft:block/cube_all	chipped:block/light_blue_stained_glass/arched_light_blue_stained_glass_pillar	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/0	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/1	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/2	chipped:block/light_blue_stained_glass/ctm/arched_light_blue_stained_glass_pillar/3	65216ae7309e7d2e031768198d577b3a00d17643570aaa41eb0e445ab9eb336d
chipped:arched_light_gray_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_light_gray_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/light_gray_stained_glass/arched_light_gray_stained_glass_pillar	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/0	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/1	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/2	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/3	e28061d6b4c61733bc7184ac0becc15eee2dbd13d6a0f81aad9496eef661f58c
chipped:arched_light_gray_stained_glass_pillar	limited_pillar	chipped:block/arched_light_gray_stained_glass_pillar	minecraft:block/cube_all	chipped:block/light_gray_stained_glass/arched_light_gray_stained_glass_pillar	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/0	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/1	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/2	chipped:block/light_gray_stained_glass/ctm/arched_light_gray_stained_glass_pillar/3	e28061d6b4c61733bc7184ac0becc15eee2dbd13d6a0f81aad9496eef661f58c
chipped:arched_lime_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_lime_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/lime_stained_glass/arched_lime_stained_glass_pillar	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/0	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/1	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/2	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/3	cd839fda620d3e8ac1d629f3755d515abb733dd067d3c6ec1fdb2c89c596e995
chipped:arched_lime_stained_glass_pillar	limited_pillar	chipped:block/arched_lime_stained_glass_pillar	minecraft:block/cube_all	chipped:block/lime_stained_glass/arched_lime_stained_glass_pillar	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/0	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/1	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/2	chipped:block/lime_stained_glass/ctm/arched_lime_stained_glass_pillar/3	cd839fda620d3e8ac1d629f3755d515abb733dd067d3c6ec1fdb2c89c596e995
chipped:arched_magenta_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_magenta_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/magenta_stained_glass/arched_magenta_stained_glass_pillar	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/0	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/1	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/2	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/3	f86ad1e087b590c57db0c4050b07985688b2eba516672376109d627acb4d5b52
chipped:arched_magenta_stained_glass_pillar	limited_pillar	chipped:block/arched_magenta_stained_glass_pillar	minecraft:block/cube_all	chipped:block/magenta_stained_glass/arched_magenta_stained_glass_pillar	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/0	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/1	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/2	chipped:block/magenta_stained_glass/ctm/arched_magenta_stained_glass_pillar/3	f86ad1e087b590c57db0c4050b07985688b2eba516672376109d627acb4d5b52
chipped:arched_orange_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_orange_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/orange_stained_glass/arched_orange_stained_glass_pillar	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/0	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/1	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/2	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/3	f3f09dcda17a8f26b27b2b24bfb30a2d949e5620c17339f8fba5e081adcc643e
chipped:arched_orange_stained_glass_pillar	limited_pillar	chipped:block/arched_orange_stained_glass_pillar	minecraft:block/cube_all	chipped:block/orange_stained_glass/arched_orange_stained_glass_pillar	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/0	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/1	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/2	chipped:block/orange_stained_glass/ctm/arched_orange_stained_glass_pillar/3	f3f09dcda17a8f26b27b2b24bfb30a2d949e5620c17339f8fba5e081adcc643e
chipped:arched_pink_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_pink_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/pink_stained_glass/arched_pink_stained_glass_pillar	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/0	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/1	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/2	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/3	ab9adb7c3f826cab7307fc0145791272a071b77e15024bd02b429602d8ec9c17
chipped:arched_pink_stained_glass_pillar	limited_pillar	chipped:block/arched_pink_stained_glass_pillar	minecraft:block/cube_all	chipped:block/pink_stained_glass/arched_pink_stained_glass_pillar	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/0	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/1	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/2	chipped:block/pink_stained_glass/ctm/arched_pink_stained_glass_pillar/3	ab9adb7c3f826cab7307fc0145791272a071b77e15024bd02b429602d8ec9c17
chipped:arched_purple_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_purple_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/purple_stained_glass/arched_purple_stained_glass_pillar	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/0	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/1	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/2	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/3	dde3078f6d9df1133a7fa78784de0730e3787fabeb853f97da9bf1c9ac4e3831
chipped:arched_purple_stained_glass_pillar	limited_pillar	chipped:block/arched_purple_stained_glass_pillar	minecraft:block/cube_all	chipped:block/purple_stained_glass/arched_purple_stained_glass_pillar	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/0	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/1	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/2	chipped:block/purple_stained_glass/ctm/arched_purple_stained_glass_pillar/3	dde3078f6d9df1133a7fa78784de0730e3787fabeb853f97da9bf1c9ac4e3831
chipped:arched_red_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_red_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/red_stained_glass/arched_red_stained_glass_pillar	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/0	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/1	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/2	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/3	826b9f373c6b7b91d1b0094140e93da73091f986dad3478214757bc5b72354e6
chipped:arched_red_stained_glass_pillar	limited_pillar	chipped:block/arched_red_stained_glass_pillar	minecraft:block/cube_all	chipped:block/red_stained_glass/arched_red_stained_glass_pillar	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/0	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/1	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/2	chipped:block/red_stained_glass/ctm/arched_red_stained_glass_pillar/3	826b9f373c6b7b91d1b0094140e93da73091f986dad3478214757bc5b72354e6
chipped:arched_white_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_white_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/white_stained_glass/arched_white_stained_glass_pillar	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/0	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/1	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/2	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/3	08a89741a48b9f2d28f742226e93b4b34f01db21a98367211b19815ee9b74e66
chipped:arched_white_stained_glass_pillar	limited_pillar	chipped:block/arched_white_stained_glass_pillar	minecraft:block/cube_all	chipped:block/white_stained_glass/arched_white_stained_glass_pillar	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/0	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/1	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/2	chipped:block/white_stained_glass/ctm/arched_white_stained_glass_pillar/3	08a89741a48b9f2d28f742226e93b4b34f01db21a98367211b19815ee9b74e66
chipped:arched_yellow_stained_glass_pane_pillar	pane_pillar	chipped:block/arched_yellow_stained_glass_pane_pillar	minecraft:block/cube_all	chipped:block/yellow_stained_glass/arched_yellow_stained_glass_pillar	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/0	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/1	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/2	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/3	dc2145921d8ba9c605b832fec849ea8251bdbd6b0a20d704f14280b347a977b1
chipped:arched_yellow_stained_glass_pillar	limited_pillar	chipped:block/arched_yellow_stained_glass_pillar	minecraft:block/cube_all	chipped:block/yellow_stained_glass/arched_yellow_stained_glass_pillar	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/0	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/1	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/2	chipped:block/yellow_stained_glass/ctm/arched_yellow_stained_glass_pillar/3	dc2145921d8ba9c605b832fec849ea8251bdbd6b0a20d704f14280b347a977b1
chipped:bamboo_planks_panel	ctm	chipped:block/bamboo_planks_panel	minecraft:block/cube_all	chipped:block/bamboo_planks/bamboo_planks_panel	chipped:block/bamboo_planks/ctm/common_textures/0	chipped:block/bamboo_planks/ctm/bamboo_planks_panel_ctm/3	chipped:block/bamboo_planks/ctm/bamboo_planks_panel_ctm/1	chipped:block/bamboo_planks/ctm/bamboo_planks_panel_ctm/2	10e12a1ed6c29c488e6fda149e07464cc627687291cb435122d31a026a882b08
chipped:birch_planks_panel	ctm	chipped:block/birch_planks_panel	minecraft:block/cube_all	chipped:block/birch_planks/birch_planks_panel	chipped:block/birch_planks/ctm/birch_planks_panel_ctm/0	chipped:block/birch_planks/ctm/birch_planks_panel_ctm/3	chipped:block/birch_planks/ctm/birch_planks_panel_ctm/1	chipped:block/birch_planks/ctm/birch_planks_panel_ctm/2	a7d730e801f1ab87f7e4cbc9cfb7ab6da7c73888f2ea10fae6c3ad777f8a9da4
chipped:black_concrete_panel	ctm	chipped:block/black_concrete_panel	minecraft:block/cube_all	chipped:block/black_concrete/black_concrete_panel	chipped:block/black_concrete/ctm/black_concrete_panel_ctm/0	chipped:block/black_concrete/ctm/black_concrete_panel_ctm/3	chipped:block/black_concrete/ctm/black_concrete_panel_ctm/1	chipped:block/black_concrete/ctm/black_concrete_panel_ctm/2	b71daa9ceb4d96411bfc384760294e5391df4b539b374f681ba27521f40efb1a
chipped:black_concrete_pillar	pillar	chipped:block/black_concrete_pillar	minecraft:block/cube_column	chipped:block/black_concrete/black_concrete_pillar	chipped:block/black_concrete/ctm/black_concrete_pillar/0	chipped:block/black_concrete/ctm/black_concrete_pillar/1	chipped:block/black_concrete/ctm/common_textures/0	chipped:block/black_concrete/ctm/black_concrete_pillar/3	87376de9ba52a3d73b04f67b013e6373c22a36007d5b8779ed9626d220af7baa
chipped:black_terracotta_column	pillar	chipped:block/black_terracotta_column	minecraft:block/cube_column	chipped:block/black_terracotta/black_terracotta_column	chipped:block/black_terracotta/ctm/black_terracotta_column/0	chipped:block/black_terracotta/ctm/black_terracotta_column/1	chipped:block/black_terracotta/ctm/black_terracotta_column/2	chipped:block/black_terracotta/ctm/black_terracotta_column/3	59c205c674733e19318bd9e66eb7d9a4833b3dcb918976131e918884889b28a1
chipped:black_terracotta_pillar	pillar	chipped:block/black_terracotta_pillar	minecraft:block/cube_column	chipped:block/black_terracotta/black_terracotta_pillar	chipped:block/black_terracotta/ctm/black_terracotta_pillar/0	chipped:block/black_terracotta/ctm/black_terracotta_pillar/1	chipped:block/black_terracotta/ctm/black_terracotta_pillar/2	chipped:block/black_terracotta/ctm/black_terracotta_pillar/3	3497fbed28cb1c3de7a525fe28a3ca20ce08de8fb0bfd70562868be570f9a157
chipped:blue_concrete_panel	ctm	chipped:block/blue_concrete_panel	minecraft:block/cube_all	chipped:block/blue_concrete/blue_concrete_panel	chipped:block/blue_concrete/ctm/common_textures/0	chipped:block/blue_concrete/ctm/blue_concrete_panel_ctm/3	chipped:block/blue_concrete/ctm/blue_concrete_panel_ctm/1	chipped:block/blue_concrete/ctm/blue_concrete_panel_ctm/2	aed5558269e6c0e50cd1dc6fa48f988bd83f8af683291ff31521e23b9e8ee0f3
chipped:blue_concrete_pillar	pillar	chipped:block/blue_concrete_pillar	minecraft:block/cube_column	chipped:block/blue_concrete/blue_concrete_pillar	chipped:block/blue_concrete/ctm/blue_concrete_pillar/0	chipped:block/blue_concrete/ctm/blue_concrete_pillar/1	chipped:block/blue_concrete/ctm/common_textures/1	chipped:block/blue_concrete/ctm/blue_concrete_pillar/3	6515ec7afa772be0dbefdc61087e1642909effe13d942f8e4206afd1c1af347f
chipped:blue_terracotta_column	pillar	chipped:block/blue_terracotta_column	minecraft:block/cube_column	chipped:block/blue_terracotta/blue_terracotta_column	chipped:block/blue_terracotta/ctm/blue_terracotta_column/0	chipped:block/blue_terracotta/ctm/blue_terracotta_column/1	chipped:block/blue_terracotta/ctm/blue_terracotta_column/2	chipped:block/blue_terracotta/ctm/blue_terracotta_column/3	dace4970e9d3ecec8d7d6a5f7cd542e01a676d78418e58ec1800191a63f8b73c
chipped:blue_terracotta_pillar	pillar	chipped:block/blue_terracotta_pillar	minecraft:block/cube_column	chipped:block/blue_terracotta/blue_terracotta_pillar	chipped:block/blue_terracotta/ctm/blue_terracotta_pillar/0	chipped:block/blue_terracotta/ctm/blue_terracotta_pillar/1	chipped:block/blue_terracotta/ctm/blue_terracotta_pillar/2	chipped:block/blue_terracotta/ctm/blue_terracotta_pillar/3	1fcfc997324e1a8fe5905d3a8b0a6a471a2f4c29bba1f22d8221a79c144bc365
chipped:bordered_amethyst_block	ctm	chipped:block/bordered_amethyst_block	minecraft:block/cube_all	chipped:block/amethyst_block/bordered_amethyst_block	chipped:block/amethyst_block/ctm/bordered_amethyst_block_ctm/0	chipped:block/amethyst_block/ctm/bordered_amethyst_block_ctm/3	chipped:block/amethyst_block/ctm/bordered_amethyst_block_ctm/1	chipped:block/amethyst_block/ctm/bordered_amethyst_block_ctm/2	100e0cecb94b6f2ea1d84fd3aa9e506c373b438a6efb696ca196d49bb36c8ebf
chipped:bordered_ancient_debris	ctm	chipped:block/bordered_ancient_debris	minecraft:block/cube_all	chipped:block/ancient_debris/bordered_ancient_debris	chipped:block/ancient_debris/ctm/bordered_ancient_debris_ctm/0	chipped:block/ancient_debris/ctm/bordered_ancient_debris_ctm/3	chipped:block/ancient_debris/ctm/bordered_ancient_debris_ctm/1	chipped:block/ancient_debris/ctm/bordered_ancient_debris_ctm/2	0a70c3eb7014e7ba5d4322a741468fc79658c6772a969b69d78a48e65cebdc20
chipped:bordered_andesite	ctm	chipped:block/bordered_andesite	minecraft:block/cube_all	chipped:block/andesite/bordered_andesite	chipped:block/andesite/ctm/bordered_andesite_ctm/0	chipped:block/andesite/ctm/bordered_andesite_ctm/3	chipped:block/andesite/ctm/bordered_andesite_ctm/1	chipped:block/andesite/ctm/bordered_andesite_ctm/2	a0183963992037443c4bff4873175c52ac51451b613bfccd21f26eff48a89567
chipped:bordered_basalt	ctm	chipped:block/bordered_basalt	minecraft:block/cube_all	chipped:block/basalt/bordered_basalt	chipped:block/basalt/ctm/bordered_basalt_ctm/0	chipped:block/basalt/ctm/bordered_basalt_ctm/3	chipped:block/basalt/ctm/bordered_basalt_ctm/1	chipped:block/basalt/ctm/bordered_basalt_ctm/2	2136e525f4dd8469760615b2c1af95b249a7071c53922f6e0dfcfd666eb32a72
chipped:bordered_blackstone	ctm	chipped:block/bordered_blackstone	minecraft:block/cube_all	chipped:block/blackstone/bordered_blackstone	chipped:block/blackstone/ctm/bordered_blackstone_ctm/0	chipped:block/blackstone/ctm/bordered_blackstone_ctm/3	chipped:block/blackstone/ctm/bordered_blackstone_ctm/1	chipped:block/blackstone/ctm/bordered_blackstone_ctm/2	bcdd154905b83ee1e310a4ed612dc3b35eba33db0fc2d993ef7fe077b27a5ed9
chipped:bordered_blue_ice	ctm	chipped:block/bordered_blue_ice	minecraft:block/cube_all	chipped:block/blue_ice/bordered_blue_ice	chipped:block/blue_ice/ctm/bordered_blue_ice_ctm/0	chipped:block/blue_ice/ctm/bordered_blue_ice_ctm/3	chipped:block/blue_ice/ctm/bordered_blue_ice_ctm/1	chipped:block/blue_ice/ctm/bordered_blue_ice_ctm/2	dab0174d1306e47c8c5bf4fa034c187322111efb3357902abbec1bb6a884d944
chipped:bordered_borderless_bricks	ctm	chipped:block/bordered_borderless_bricks	minecraft:block/cube_all	chipped:block/borderless_bricks/bordered_borderless_bricks	chipped:block/borderless_bricks/ctm/bordered_borderless_bricks_ctm/0	chipped:block/borderless_bricks/ctm/bordered_borderless_bricks_ctm/3	chipped:block/borderless_bricks/ctm/bordered_borderless_bricks_ctm/1	chipped:block/borderless_bricks/ctm/bordered_borderless_bricks_ctm/2	b0b089a913347150aaa584dbafd2108e6d8e9caa8503aa92016c3918e0451ed3
